0.181 , 0.1367 , 0.0366 , 0.1501 ,
0.2144 , 0.167 , 0.0366 , 0.12 ,
0.5363 , 0.2861 , 0.1501 , 0.12 ,
];

EdgeTime = [
0.0017 , 0.0014 , 0.0019 , 0.0037 ,
0.0022 , 0.0017 , 0.0014 , 0.0013 ,
0.0014 , 0.003 , 0.0014 , 0.0014 ,
0.001 , 0.003 , 0.0014 , 0.0034 ,
0.0015 , 0.0015 , 0.0014 , 0.0034 ,
0.0009 , 0.0013 , 0.0033 , 0.0019 ,
0.0013 , 0.0009 , 0.0016 , 0.002 ,
0.0012 , 0.0031 , 0.0014 , 0.001 ,
0.0015 , 0.0016 , 0.002 , 0.0032 ,
0.0033 , 0.003 , 0.0015 , 0.002 ,
0.001 , 0.0029 , 0.0013 , 0.002 ,
0.0032 , 0.0017 , 0.0029 , 0.0012 ,
0.0017 , 0.0016 , 0.0013 , 0.0016 ,
0.0019 , 0.0018 , 0.003 , 0.0031 ,
0.001 , 0.0019 , 0.0027 , 0.0018 ,
0.0037 , 0.0033 , 0.0013 , 0.0012 ,
0.002 , 0.0033 , 0.0029 , 0.0012 ,
0.0014 , 0.0017 , 0.0016 , 0.0029 ,
0.0018 , 0.0014 , 0.0014 , 0.0014 ,
0.0016 , 0.002 , 0.0017 , 0.0011 ,
0.0036 , 0.0016 , 0.0014 , 0.0011 ,
0.0015 , 0.0032 , 0.0027 , 0.0014 ,
0.0015 , 0.0021 , 0.002 , 0.0017 ,
0.0032 , 0.0021 , 0.0022 , 0.0011 ,
0.0009 , 0.002 , 0.0016 , 0.0022 ,
0.0024 , 0.0022 , 0.0014 , 0.0023 ,
0.0022 , 0.0029 , 0.0013 , 0.0012 ,
0.0014 , 0.0011 , 0.0017 , 0.1073 ,
0.0018 , 0.0016 , 0.0036 , 0.0017 ,
0.0011 , 0.0019 , 0.0015 , 0.0021 ,
0.0009 , 0.0024 , 0.0016 , 0.0029 ,
0.002 , 0.0008 , 0.0007 , 0.0024 ,
0.0018 , 0.0016 , 0.0027 , 0.0009 ,
0.0013 , 0.0019 , 0.0024 , 0.0039 ,
0.0038 , 0.0022 , 0.0012 , 0.002 ,
0.0021 , 0.0022 , 0.0015 , 0.0023 ,
0.0011 , 0.0034 , 0.0037 , 0.0024 ,
0.0008 , 0.0018 , 0.0007 , 0.0028 ,
0.0007 , 0.0016 , 0.0039 , 0.0021 ,
0.0007 , 0.0022 , 0.0027 , 0.0038 ,
0.0022 , 0.0028 , 0.0022 , 0.0023 ,
0.0011 , 0.0021 , 0.0012 , 0.0017 ,
0.0009 , 0.0023 , 0.0012 , 0.0024 ,
0.0011 , 0.0024 , 0.0029 , 0.0572 ,
0.0034 , 0.0024 , 0.0006 , 0.03 ,
0.0037 , 0.0029 , 0.0006 , 0.024 ,
0.1073 , 0.0572 , 0.03 , 0.024 ,
];

EdgeType = [
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "walk" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" ,
"drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "drive" , "walk" ,
"drive" , "drive" , "drive" , "walk" , "drive" , "drive" , "drive" , "walk" ,
"walk" , "walk" , "walk" , "walk" ,
];

/*********************************************
 * Spot-level parking extension
 *********************************************/

AvailablePercentage = 0.1;
SpotCountRangeMin = 20;
SpotCountRangeMax = 40;
TotalSpots = 121;
SpotsPerLot = [
38, 24, 23, 36
];
AvailableSpotsPerLot = [
4, 2, 2, 4
];
SpotIds = [
"39_S001", "39_S002", "39_S003", "39_S004", "39_S005", "39_S006", "39_S007", "39_S008"
"39_S009", "39_S010", "39_S011", "39_S012", "39_S013", "39_S014", "39_S015", "39_S016"
"39_S017", "39_S018", "39_S019", "39_S020", "39_S021", "39_S022", "39_S023", "39_S024"
"39_S025", "39_S026", "39_S027", "39_S028", "39_S029", "39_S030", "39_S031", "39_S032"
"39_S033", "39_S034", "39_S035", "39_S036", "39_S037", "39_S038", "38_S001", "38_S002"
"38_S003", "38_S004", "38_S005", "38_S006", "38_S007", "38_S008", "38_S009", "38_S010"
"38_S011", "38_S012", "38_S013", "38_S014", "38_S015", "38_S016", "38_S017", "38_S018"
"38_S019", "38_S020", "38_S021", "38_S022", "38_S023", "38_S024", "37_S001", "37_S002"
"37_S003", "37_S004", "37_S005", "37_S006", "37_S007", "37_S008", "37_S009", "37_S010"
"37_S011", "37_S012", "37_S013", "37_S014", "37_S015", "37_S016", "37_S017", "37_S018"
"37_S019", "37_S020", "37_S021", "37_S022", "37_S023", "23_S001", "23_S002", "23_S003"
"23_S004", "23_S005", "23_S006", "23_S007", "23_S008", "23_S009", "23_S010", "23_S011"
"23_S012", "23_S013", "23_S014", "23_S015", "23_S016", "23_S017", "23_S018", "23_S019"
"23_S020", "23_S021", "23_S022", "23_S023", "23_S024", "23_S025", "23_S026", "23_S027"
"23_S028", "23_S029", "23_S030", "23_S031", "23_S032", "23_S033", "23_S034", "23_S035"
"23_S036"
];
SpotLotNode = [
39, 39, 39, 39, 39, 39, 39, 39
39, 39, 39, 39, 39, 39, 39, 39
39, 39, 39, 39, 39, 39, 39, 39
39, 39, 39, 39, 39, 39, 39, 39
39, 39, 39, 39, 39, 39, 38, 38
38, 38, 38, 38, 38, 38, 38, 38
38, 38, 38, 38, 38, 38, 38, 38
38, 38, 38, 38, 38, 38, 37, 37
37, 37, 37, 37, 37, 37, 37, 37
37, 37, 37, 37, 37, 37, 37, 37
37, 37, 37, 37, 37, 23, 23, 23
23, 23, 23, 23, 23, 23, 23, 23
23, 23, 23, 23, 23, 23, 23, 23
23, 23, 23, 23, 23, 23, 23, 23
23, 23, 23, 23, 23, 23, 23, 23
23
];
SpotLotIndex = [
1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 2, 2
2, 2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 3, 3
3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 4, 4, 4
4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 4, 4, 4, 4, 4
4
];
SpotClass = [
"near", "near", "near", "near", "near", "near", "near", "near"
"near", "near", "mid", "mid", "mid", "mid", "mid", "mid"
"mid", "mid", "mid", "mid", "mid", "mid", "mid", "mid"
"mid", "far", "far", "far", "far", "far", "far", "far"
"far", "far", "far", "far", "far", "far", "near", "near"
"near", "near", "near", "near", "mid", "mid", "mid", "mid"
"mid", "mid", "mid", "mid", "mid", "far", "far", "far"
"far", "far", "far", "far", "far", "far", "near", "near"
"near", "near", "near", "near", "mid", "mid", "mid", "mid"
"mid", "mid", "mid", "mid", "mid", "far", "far", "far"
"far", "far", "far", "far", "far", "near", "near", "near"
"near", "near", "near", "near", "near", "near", "mid", "mid"
"mid", "mid", "mid", "mid", "mid", "mid", "mid", "mid"
"mid", "mid", "mid", "mid", "far", "far", "far", "far"
"far", "far", "far", "far", "far", "far", "far", "far"
"far"
];
SpotAvailable = [
1, 1, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 1, 1
1, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0
];
SpotInternalDriveTime = [
0.001496, 0.001867, 0.002275, 0.002609, 0.00293, 0.003309, 0.003727, 0.003984
0.004387, 0.004783, 0.005148, 0.005392, 0.005851, 0.006194, 0.006524, 0.006898
0.007218, 0.007548, 0.007975, 0.008316, 0.008678, 0.008973, 0.009324, 0.009668
0.010036, 0.0104, 0.010771, 0.011138, 0.011529, 0.011803, 0.012261, 0.012572
0.01291, 0.013282, 0.013676, 0.013994, 0.014339, 0.014655, 0.001609, 0.002126
0.002791, 0.003264, 0.003922, 0.004423, 0.005038, 0.005659, 0.006144, 0.006778
0.007266, 0.007949, 0.008507, 0.009014, 0.009598, 0.010188, 0.010763, 0.011322
0.011855, 0.012516, 0.013097, 0.013669, 0.014266, 0.014782, 0.001781, 0.002422
0.003029, 0.00361, 0.004227, 0.004867, 0.005401, 0.006117, 0.006723, 0.007239
0.007854, 0.008468, 0.009079, 0.009755, 0.010346, 0.010882, 0.011559, 0.01212
0.012734, 0.013397, 0.013952, 0.014617, 0.015135, 0.002134, 0.002481, 0.00294
0.003335, 0.003699, 0.004069, 0.004524, 0.004833, 0.005285, 0.005669, 0.006019
0.006403, 0.006801, 0.007244, 0.007628, 0.008059, 0.008397, 0.008815, 0.009211
0.009622, 0.009947, 0.010301, 0.010758, 0.011116, 0.01158, 0.011921, 0.012261
0.012692, 0.013104, 0.013482, 0.013901, 0.014312, 0.014692, 0.015035, 0.015406
0.015879
];
SpotInternalWalkTime = [
0.002794, 0.003611, 0.004466, 0.005246, 0.006013, 0.006838, 0.007703, 0.008406
0.009255, 0.010098, 0.010909, 0.011599, 0.012505, 0.013293, 0.014069, 0.01489
0.015656, 0.016433, 0.017306, 0.018093, 0.018901, 0.019642, 0.02044, 0.02123
0.022045, 0.022854, 0.023672, 0.024485, 0.025322, 0.026043, 0.026947, 0.027704
0.028489, 0.029307, 0.030147, 0.030912, 0.031703, 0.032465, 0.003099, 0.004386
0.005823, 0.007067, 0.008496, 0.009768, 0.011153, 0.012545, 0.013801, 0.015205
0.016464, 0.017919, 0.019247, 0.020525, 0.02188, 0.023241, 0.024587, 0.025917
0.02722, 0.028653, 0.030005, 0.031347, 0.032715, 0.034002, 0.004141, 0.00584
0.007503, 0.009141, 0.010815, 0.012512, 0.014103, 0.015876, 0.017538, 0.019111
0.020783, 0.022455, 0.024122, 0.025855, 0.027503, 0.029096, 0.03083, 0.032448
0.034119, 0.035838, 0.03745, 0.039172, 0.040747, 0.005864, 0.007123, 0.008495
0.009803, 0.011079, 0.012362, 0.013729, 0.014951, 0.016315, 0.017612, 0.018874
0.020171, 0.021481, 0.022837, 0.024134, 0.025478, 0.026729, 0.028059, 0.029367
0.030691, 0.031928, 0.033195, 0.034564, 0.035835, 0.037212, 0.038466, 0.039717
0.041061, 0.042386, 0.043676, 0.045008, 0.046332, 0.047625, 0.04888, 0.050163
0.051549
];
SpotParentCost = [
19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16
19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16
19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16
19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.16
19.16, 19.16, 19.16, 19.16, 19.16, 19.16, 19.34, 19.34
19.34, 19.34, 19.34, 19.34, 19.34, 19.34, 19.34, 19.34
19.34, 19.34, 19.34, 19.34, 19.34, 19.34, 19.34, 19.34
19.34, 19.34, 19.34, 19.34, 19.34, 19.34, 8.01, 8.01
8.01, 8.01, 8.01, 8.01, 8.01, 8.01, 8.01, 8.01
8.01, 8.01, 8.01, 8.01, 8.01, 8.01, 8.01, 8.01
8.01, 8.01, 8.01, 8.01, 8.01, 8, 8, 8
8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 8, 8
8
];
SpotCost = [
19.63, 19.75, 19.85, 20, 20.1, 20.23, 20.31, 20.46
20.56, 20.66, 20.77, 20.89, 21.02, 21.1, 21.25, 21.36
21.47, 21.56, 21.69, 21.82, 21.9, 22.03, 22.15, 22.25
22.37, 22.49, 22.59, 22.74, 22.84, 22.93, 23.08, 23.19
23.3, 23.39, 23.52, 23.62, 23.74, 23.87, 19.83, 20.03
20.25, 20.41, 20.62, 20.79, 20.97, 21.16, 21.33, 21.51
21.72, 21.88, 22.05, 22.25, 22.43, 22.65, 22.81, 22.99
23.2, 23.39, 23.57, 23.72, 23.9, 24.11, 6.22, 6.32
6.39, 6.46, 6.57, 6.61, 6.7, 6.81, 6.87, 6.96
7.05, 7.11, 7.18, 7.27, 7.35, 7.42, 7.5, 7.59
7.65, 7.74, 7.84, 7.92, 7.97, 5.96, 6.04, 6.09
6.11, 6.19, 6.23, 6.27, 6.34, 6.37, 6.46, 6.46
6.56, 6.6, 6.65, 6.67, 6.72, 6.78, 6.84, 6.86
6.92, 7, 7.05, 7.09, 7.16, 7.18, 7.23, 7.29
7.33, 7.4, 7.43, 7.48, 7.55, 7.62, 7.64, 7.71
7.73
];
