parking_node_id,x,y,parking_cost,walk_distance_m,walk_distance_km,walk_time_hr,feasible,hop_from_source,source_node,destination_node
293911678,6414.76,3758.45,19.73,2831.5908,2.8316,0.5663,0,50,7935712602,2296395497
297024084,6441.94,3771.28,10.18,2828.5337,2.8285,0.5657,0,50,7935712602,2296395497
8189608959,6941.79,4005.52,11.79,2827.6162,2.8276,0.5655,0,48,7935712602,2296395497
8189608958,6861.57,3968.87,11.82,2821.3726,2.8214,0.5643,0,48,7935712602,2296395497
1623257629,6549.26,3821.95,15.8,2819.5716,2.8196,0.5639,0,49,7935712602,2296395497
2753084568,6759.52,3920.86,9.96,2816.1329,2.8161,0.5632,0,49,7935712602,2296395497
418996081,6632.45,3861.22,11.46,2816.0418,2.816,0.5632,0,48,7935712602,2296395497
387552359,6450.28,3751.86,17.38,2807.5838,2.8076,0.5615,0,54,7935712602,2296395497
297024074,7171.23,4046.53,10.9,2798.7311,2.7987,0.5597,0,50,7935712602,2296395497
376119159,7732.93,4129.27,19.83,2791.9272,2.7919,0.5584,0,48,7935712602,2296395497
9442600170,6094.28,3476.16,18.46,2789.581,2.7896,0.5579,0,48,7935712602,2296395497
310717154,8027.04,4127.46,13.37,2789.0167,2.789,0.5578,0,51,7935712602,2296395497
9442789573,6308.65,3634.35,9.4,2785.3048,2.7853,0.5571,0,48,7935712602,2296395497
9907483911,8005.01,4116.89,8.22,2777.4636,2.7775,0.5555,0,50,7935712602,2296395497
8189608957,6652.88,3822.19,11.2,2771.9963,2.772,0.5544,0,49,7935712602,2296395497
422348163,6170.78,3508.73,8.18,2766.3864,2.7664,0.5533,0,50,7935712602,2296395497
12697044460,7981.28,4105.56,16.99,2765.2621,2.7653,0.5531,0,49,7935712602,2296395497
293911986,6327.97,3621.69,11.13,2763.9261,2.7639,0.5528,0,49,7935712602,2296395497
412689918,7648.38,4087.1,13.76,2755.9617,2.756,0.5512,0,49,7935712602,2296395497
429385249,6505.17,3719.21,14.93,2751.568,2.7516,0.5503,0,53,7935712602,2296395497
299045451,7937.62,4086.16,8.89,2744.7753,2.7448,0.549,0,48,7935712602,2296395497
418988976,6021.64,3344.83,10.24,2739.4562,2.7395,0.5479,0,48,7935712602,2296395497
376116109,7355.07,4025.12,16.97,2736.2185,2.7362,0.5472,0,52,7935712602,2296395497
421138233,6179.63,3473.0,8.0,2732.94,2.7329,0.5466,0,48,7935712602,2296395497
1946220905,6287.56,3552.22,10.74,2730.4317,2.7304,0.5461,0,49,7935712602,2296395497
418996077,7561.56,4045.28,17.36,2723.4219,2.7234,0.5447,0,50,7935712602,2296395497
295704951,6714.65,3775.55,15.64,2702.9046,2.7029,0.5406,0,50,7935712602,2296395497
376045510,7194.48,3952.23,12.01,2701.6238,2.7016,0.5403,0,51,7935712602,2296395497
297024112,6555.16,3690.35,17.03,2701.6168,2.7016,0.5403,0,52,7935712602,2296395497
442432391,7004.11,3890.47,18.35,2698.4011,2.6984,0.5397,0,48,7935712602,2296395497
4250580079,7977.36,4038.54,15.17,2698.1501,2.6982,0.5396,0,49,7935712602,2296395497
13329700764,7870.17,4038.8,18.99,2697.0862,2.6971,0.5394,0,49,7935712602,2296395497
297024110,6632.63,3726.22,16.71,2695.8519,2.6959,0.5392,0,51,7935712602,2296395497
418996076,7474.65,4003.83,9.83,2694.3175,2.6943,0.5389,0,51,7935712602,2296395497
335820951,6235.23,3451.34,13.62,2681.409,2.6814,0.5363,0,48,7935712602,2296395497
297024118,6413.47,3565.4,16.98,2669.4403,2.6694,0.5339,0,50,7935712602,2296395497
418996075,7387.0,3959.41,18.42,2665.5949,2.6656,0.5331,0,52,7935712602,2296395497
295704998,7053.05,3862.35,19.91,2656.0236,2.656,0.5312,0,49,7935712602,2296395497
297024109,6602.34,3662.79,15.77,2654.4808,2.6545,0.5309,0,53,7935712602,2296395497
12662559492,7798.4,3988.0,19.84,2647.8105,2.6478,0.5296,0,50,7935712602,2296395497
418996074,7301.13,3915.12,8.28,2639.948,2.6399,0.528,0,53,7935712602,2296395497
13329700713,7769.08,3967.18,9.43,2628.1939,2.6282,0.5256,0,51,7935712602,2296395497
442760454,6940.44,3782.89,11.45,2619.4443,2.6194,0.5239,0,50,7935712602,2296395497
cluster_376119854_418996073_8190304826,7210.94,3864.03,14.36,2612.1693,2.6122,0.5224,0,52,7935712602,2296395497
412859588,6559.55,3589.17,18.5,2611.8981,2.6119,0.5224,0,52,7935712602,2296395497
376114940,7745.98,3949.69,11.15,2611.8985,2.6119,0.5224,0,50,7935712602,2296395497
300153147,8048.64,3941.87,19.41,2604.8877,2.6049,0.521,0,50,7935712602,2296395497
1588088195,7225.45,3853.44,11.87,2598.1937,2.5982,0.5196,0,55,7935712602,2296395497
298584837,6334.8,3412.96,11.66,2590.3266,2.5903,0.5181,0,49,7935712602,2296395497
416200980,7700.83,3916.44,11.42,2581.6232,2.5816,0.5163,0,51,7935712602,2296395497
295704979,6986.51,3750.46,16.05,2572.7026,2.5727,0.5145,0,50,7935712602,2296395497
298584872,6511.08,3507.95,11.42,2568.0558,2.5681,0.5136,0,51,7935712602,2296395497
376115090,7669.85,3895.89,18.97,2563.609,2.5636,0.5127,0,51,7935712602,2296395497
295699952,6373.1,3406.92,19.01,2562.6379,2.5626,0.5125,0,50,7935712602,2296395497
298584836,6281.57,3300.72,15.27,2534.9362,2.5349,0.507,0,48,7935712602,2296395497
416257325,7620.77,3860.34,8.22,2532.9472,2.5329,0.5066,0,52,7935712602,2296395497
376115373,7593.06,3840.0,14.76,2515.8486,2.5158,0.5032,0,52,7935712602,2296395497
295704964,6928.51,3650.47,10.34,2501.0662,2.5011,0.5002,0,51,7935712602,2296395497
295699950,6442.75,3380.71,17.11,2500.6059,2.5006,0.5001,0,51,7935712602,2296395497
1703857751,6229.38,3193.83,18.58,2487.8114,2.4878,0.4976,0,48,7935712602,2296395497
416218154,7542.28,3801.49,19.84,2484.2195,2.4842,0.4968,0,53,7935712602,2296395497
376115785,7516.82,3782.5,16.74,2469.1425,2.4691,0.4938,0,53,7935712602,2296395497
1588088186,7308.1,3740.34,20.48,2468.2329,2.4682,0.4936,0,54,7935712602,2296395497
421138218,6352.65,3270.43,12.01,2466.6741,2.4667,0.4933,0,49,7935712602,2296395497
416204338,7086.98,3673.84,9.87,2466.5809,2.4666,0.4933,0,51,7935712602,2296395497
442760457,8058.96,3800.86,10.28,2464.8369,2.4648,0.493,0,51,7935712602,2296395497
1911930957,6974.78,3616.83,17.27,2452.3985,2.4524,0.4905,0,52,7935712602,2296395497
416218655,7465.66,3744.11,11.44,2439.5877,2.4396,0.4879,0,54,7935712602,2296395497
298584871,6382.92,3257.14,13.24,2437.4602,2.4375,0.4875,0,50,7935712602,2296395497
416297051,6331.59,3213.09,19.6,2435.5304,2.4355,0.4871,0,50,7935712602,2296395497
418996079,7217.93,3682.08,16.96,2435.0032,2.435,0.487,0,53,7935712602,2296395497
416219955,7440.96,3726.44,11.45,2426.6431,2.4266,0.4853,0,54,7935712602,2296395497
545312773,7191.24,3658.85,19.27,2420.2607,2.4203,0.4841,0,55,7935712602,2296395497
298584886,6658.47,3422.89,14.3,2418.4193,2.4184,0.4837,0,52,7935712602,2296395497
1911930952,7017.2,3591.0,8.91,2412.7808,2.4128,0.4826,0,53,7935712602,2296395497
416306360,7143.02,3632.89,14.03,2409.9359,2.4099,0.482,0,52,7935712602,2296395497
297024108,6852.05,3516.23,8.04,2409.6605,2.4097,0.4819,0,52,7935712602,2296395497
421155707,7978.3,3740.73,14.24,2400.548,2.4005,0.4801,0,52,7935712602,2296395497
416201077,7805.88,3738.35,10.51,2398.0517,2.3981,0.4796,0,52,7935712602,2296395497
418996080,7385.04,3685.47,15.53,2397.5561,2.3976,0.4795,0,55,7935712602,2296395497
443970618,5929.71,2714.79,17.15,2393.6646,2.3937,0.4787,0,49,7935712602,2296395497
12708745103,7220.08,3638.95,16.61,2392.9772,2.393,0.4786,0,54,7935712602,2296395497
416276102,6127.69,2956.52,10.31,2390.5388,2.3905,0.4781,0,48,7935712602,2296395497
414478048,7362.15,3668.67,10.19,2386.0996,2.3861,0.4772,0,55,7935712602,2296395497
416206834,5878.87,2618.36,13.24,2382.4536,2.3825,0.4765,0,48,7935712602,2296395497
416299634,7044.53,3568.49,17.02,2381.9684,2.382,0.4764,0,54,7935712602,2296395497
412859589,6813.41,3448.81,10.31,2366.3365,2.3663,0.4733,0,53,7935712602,2296395497
416219720,7726.26,3700.77,14.92,2364.6871,2.3647,0.4729,0,53,7935712602,2296395497
7369426378,7055.47,3546.53,16.56,2357.556,2.3576,0.4715,0,55,7935712602,2296395497
298584885,6591.15,3300.82,11.01,2350.7401,2.3507,0.4701,0,51,7935712602,2296395497
2190611546,5854.72,2511.99,17.23,2348.0981,2.3481,0.4696,0,49,7935712602,2296395497
9584102246,6378.71,3129.27,17.06,2341.0345,2.341,0.4682,0,49,7935712602,2296395497
7369497883,6790.07,3408.03,8.8,2340.9793,2.341,0.4682,0,54,7935712602,2296395497
cluster_1489279437_1489279440_1489279442_3241620189_#3more,7216.57,3579.58,11.91,2337.0533,2.3371,0.4674,0,55,7935712602,2296395497
416210563,7640.87,3658.35,19.2,2329.9658,2.33,0.466,0,54,7935712602,2296395497
4803110849,6943.9,3460.95,17.5,2320.9472,2.3209,0.4642,0,53,7935712602,2296395497
297024077,6765.27,3363.49,11.41,2313.7201,2.3137,0.4627,0,53,7935712602,2296395497
416215978,7853.86,3652.36,8.14,2310.8597,2.3109,0.4622,0,53,7935712602,2296395497
416215049,8057.88,3640.36,19.57,2304.6598,2.3047,0.4609,0,53,7935712602,2296395497
416235300,7550.41,3615.15,13.05,2298.6502,2.2987,0.4597,0,55,7935712602,2296395497
298509040,6528.32,3184.92,15.97,2291.8391,2.2918,0.4584,0,50,7935712602,2296395497
9442789574,6799.04,3344.83,19.0,2281.0842,2.2811,0.4562,0,54,7935712602,2296395497
442760456,7106.73,3478.67,9.08,2276.0653,2.2761,0.4552,0,56,7935712602,2296395497
1594214784,7768.87,3612.35,18.4,2273.8127,2.2738,0.4548,0,54,7935712602,2296395497
418988978,6497.48,3134.71,13.89,2270.4466,2.2704,0.4541,0,49,7935712602,2296395497
418988941,7459.46,3570.63,14.44,2270.1278,2.2701,0.454,0,56,7935712602,2296395497
416226879,8011.89,3607.37,14.13,2268.8324,2.2688,0.4538,0,54,7935712602,2296395497
9448986030,6712.84,3272.91,13.87,2261.8554,2.2619,0.4524,0,53,7935712602,2296395497
411932204,8239.39,3576.27,14.28,2261.5614,2.2616,0.4523,0,52,7935712602,2296395497
416289811,7047.02,3434.96,17.16,2256.7088,2.2567,0.4513,0,57,7935712602,2296395497
1489268449,7225.19,3496.73,18.7,2255.291,2.2553,0.4511,0,56,7935712602,2296395497
416246025,7992.65,3593.81,16.35,2254.3378,2.2543,0.4509,0,55,7935712602,2296395497
287354790,6469.48,3091.28,11.39,2253.8569,2.2539,0.4508,0,48,7935712602,2296395497
1667842661,5924.24,2433.42,16.51,2248.9193,2.2489,0.4498,0,49,7935712602,2296395497
297024081,6696.47,3244.22,9.13,2246.0695,2.2461,0.4492,0,52,7935712602,2296395497
416237495,5956.87,2478.36,15.95,2242.8827,2.2429,0.4486,0,48,7935712602,2296395497
416307389,7683.87,3570.36,15.01,2238.1241,2.2381,0.4476,0,55,7935712602,2296395497
421163789,6955.41,3367.9,16.03,2231.4617,2.2315,0.4463,0,56,7935712602,2296395497
1489637009,6673.72,3209.04,10.14,2228.689,2.2287,0.4457,0,52,7935712602,2296395497
12803499336,6937.06,3354.02,11.1,2226.6616,2.2267,0.4453,0,55,7935712602,2296395497
416277147,6092.87,2646.35,13.16,2221.0742,2.2211,0.4442,0,48,7935712602,2296395497
418988931,7227.83,3458.45,10.77,2217.9528,2.218,0.4436,0,57,7935712602,2296395497
298584875,6874.41,3302.72,14.35,2208.5252,2.2085,0.4417,0,54,7935712602,2296395497
10220643198,7589.92,3528.27,19.26,2207.0372,2.207,0.4414,0,56,7935712602,2296395497
9584102245,6512.98,3065.58,15.55,2206.5529,2.2066,0.4413,0,49,7935712602,2296395497
418988949,8144.88,3532.16,20.0,2205.0976,2.2051,0.441,0,53,7935712602,2296395497
10220643199,7596.41,3526.8,19.38,2204.7059,2.2047,0.4409,0,56,7935712602,2296395497
1509407617,6522.62,3059.01,10.34,2195.4051,2.1954,0.4391,0,50,7935712602,2296395497
10136635288,7493.33,3500.21,13.41,2194.6483,2.1946,0.4389,0,57,7935712602,2296395497
295406697,6631.16,3129.29,14.59,2186.5424,2.1865,0.4373,0,51,7935712602,2296395497
418988940,7500.99,3484.28,20.4,2177.6002,2.1776,0.4355,0,57,7935712602,2296395497
9448986018,6583.91,3061.04,19.39,2159.3673,2.1594,0.4319,0,51,7935712602,2296395497
9442789575,6928.79,3268.74,10.09,2153.5845,2.1536,0.4307,0,55,7935712602,2296395497
295406696,6559.85,3030.54,18.26,2149.9704,2.15,0.43,0,50,7935712602,2296395497
298584876,6808.84,3186.61,19.81,2138.5137,2.1385,0.4277,0,53,7935712602,2296395497
298513389,6526.09,2988.46,17.5,2138.4575,2.1385,0.4277,0,49,7935712602,2296395497
1594214801,7833.88,3478.35,20.26,2137.3088,2.1373,0.4275,0,55,7935712602,2296395497
416208856,7121.17,3335.34,10.16,2136.8279,2.1368,0.4274,0,58,7935712602,2296395497
416191760,8215.87,3442.35,9.91,2125.6177,2.1256,0.4251,0,56,7935712602,2296395497
298509039,6477.08,2925.52,11.49,2122.6906,2.1227,0.4245,0,48,7935712602,2296395497
9442789576,6963.58,3247.0,15.31,2118.7055,2.1187,0.4237,0,56,7935712602,2296395497
416245143,7064.87,3292.35,9.41,2118.0809,2.1181,0.4236,0,58,7935712602,2296395497
418988932,7232.87,3355.02,18.16,2117.9014,2.1179,0.4236,0,58,7935712602,2296395497
10627514428,6541.57,2973.04,17.54,2116.7083,2.1167,0.4233,0,52,7935712602,2296395497
298510756,6444.51,2881.91,14.04,2112.5132,2.1125,0.4225,0,49,7935712602,2296395497
416232528,7037.88,3272.36,10.38,2110.4445,2.1104,0.4221,0,57,7935712602,2296395497
9448986019,6417.57,2846.72,12.13,2105.7516,2.1058,0.4212,0,49,7935712602,2296395497
9610108483,6844.97,3169.52,9.76,2105.6176,2.1056,0.4211,0,57,7935712602,2296395497
9584102244,6606.27,3010.35,15.79,2105.5191,2.1055,0.4211,0,51,7935712602,2296395497
418988948,7957.12,3442.98,11.32,2102.2474,2.1022,0.4204,0,54,7935712602,2296395497
418988939,7536.2,3413.48,14.04,2101.7594,2.1018,0.4204,0,58,7935712602,2296395497
416300591,7747.88,3437.35,15.64,2100.4042,2.1004,0.4201,0,56,7935712602,2296395497
9448986020,6379.18,2795.21,17.73,2096.7515,2.0968,0.4194,0,48,7935712602,2296395497
6835868989,6626.6,3001.75,18.4,2086.3327,2.0863,0.4173,0,52,7935712602,2296395497
8163580146,6280.08,2659.3,17.81,2080.6547,2.0807,0.4161,0,48,7935712602,2296395497
8163580152,6268.4,2642.79,9.37,2079.3382,2.0793,0.4159,0,49,7935712602,2296395497
8163580148,6254.01,2622.61,14.98,2078.0846,2.0781,0.4156,0,50,7935712602,2296395497
8163580147,6242.56,2607.04,12.57,2077.5945,2.0776,0.4155,0,49,7935712602,2296395497
298584879,7005.47,3220.83,18.0,2077.0125,2.077,0.4154,0,57,7935712602,2296395497
442399958,6229.32,2586.98,18.45,2076.0181,2.076,0.4152,0,48,7935712602,2296395497
1594214797,7657.87,3394.35,9.51,2065.695,2.0657,0.4131,0,57,7935712602,2296395497
cluster_1592136105_4611993426_6835825384,6749.68,3061.54,10.68,2063.7093,2.0637,0.4127,0,52,7935712602,2296395497
418988947,7871.29,3402.07,12.46,2060.3691,2.0604,0.4121,0,55,7935712602,2296395497
1594214788,7236.07,3293.37,10.11,2058.3677,2.0584,0.4117,0,59,7935712602,2296395497
418995334,6730.12,3033.7,12.51,2051.5665,2.0516,0.4103,0,53,7935712602,2296395497
6835868987,6724.55,3024.81,8.14,2047.4079,2.0474,0.4095,0,54,7935712602,2296395497
418988942,7566.79,3349.6,8.61,2033.7298,2.0337,0.4067,0,58,7935712602,2296395497
418988946,7783.96,3362.13,8.96,2023.1445,2.0231,0.4046,0,56,7935712602,2296395497
cluster_298513384_6835868988,6696.21,2971.6,18.58,2020.5172,2.0205,0.4041,0,53,7935712602,2296395497
8163580153,6379.9,2681.38,10.29,2018.9756,2.019,0.4038,0,48,7935712602,2296395497
6835868985,6715.03,2981.8,10.23,2017.7326,2.0177,0.4035,0,54,7935712602,2296395497
416191302,7135.22,3209.29,20.41,2014.4301,2.0144,0.4029,0,59,7935712602,2296395497
298584878,6948.0,3117.91,19.42,2010.6751,2.0107,0.4021,0,56,7935712602,2296395497
6835825382,6667.63,2935.46,20.47,2008.7491,2.0087,0.4017,0,52,7935712602,2296395497
6835825381,6719.51,2968.29,11.44,2004.1464,2.0041,0.4008,0,58,7935712602,2296395497
416294155,8005.54,3342.56,9.43,2004.0774,2.0041,0.4008,0,55,7935712602,2296395497
13329633884,6391.63,2672.0,10.45,2003.9761,2.004,0.4008,0,49,7935712602,2296395497
9442789577,7080.33,3174.37,19.73,2003.6576,2.0037,0.4007,0,58,7935712602,2296395497
9584102220,6811.78,3025.17,14.85,1999.3242,1.9993,0.3999,0,53,7935712602,2296395497
340433857,6638.16,2895.87,19.28,1995.8444,1.9958,0.3992,0,51,7935712602,2296395497
416200370,6295.62,2534.56,15.84,1991.5278,1.9915,0.3983,0,49,7935712602,2296395497
421162254,7693.98,3317.29,18.0,1985.2458,1.9852,0.397,0,57,7935712602,2296395497
298584893,6914.78,3055.31,9.41,1971.8222,1.9718,0.3944,0,55,7935712602,2296395497
418996072,6560.8,2789.01,18.97,1965.3027,1.9653,0.3931,0,50,7935712602,2296395497
418988934,7241.87,3196.36,17.53,1964.7101,1.9647,0.3929,0,59,7935712602,2296395497
416190298,7920.22,3302.07,9.63,1960.506,1.9605,0.3921,0,56,7935712602,2296395497
545312693,7003.87,3086.11,13.73,1956.7004,1.9567,0.3913,0,58,7935712602,2296395497
418988943,7603.68,3273.56,12.99,1952.9394,1.9529,0.3906,0,58,7935712602,2296395497
1544266225,6466.04,2667.7,9.16,1946.0167,1.946,0.3892,0,51,7935712602,2296395497
298513378,6439.39,2633.6,9.68,1942.7682,1.9428,0.3886,0,50,7935712602,2296395497
418995332,6301.83,2456.1,10.84,1940.4639,1.9405,0.3881,0,53,7935712602,2296395497
416203321,6335.87,2502.35,15.24,1940.0048,1.94,0.388,0,52,7935712602,2296395497
416271216,6379.87,2557.35,14.64,1938.927,1.9389,0.3878,0,51,7935712602,2296395497
9584102243,6785.3,2930.39,8.25,1935.2019,1.9352,0.387,0,57,7935712602,2296395497
13130143614,6876.45,2988.17,16.19,1933.5881,1.9336,0.3867,0,54,7935712602,2296395497
418988944,7513.63,3230.93,13.04,1926.3549,1.9264,0.3853,0,59,7935712602,2296395497
416187388,8055.88,3240.35,13.74,1905.7537,1.9058,0.3812,0,56,7935712602,2296395497
418988945,7422.82,3187.06,10.21,1903.6016,1.9036,0.3807,0,60,7935712602,2296395497
1588088092,7246.7,3122.94,17.23,1893.9138,1.8939,0.3788,0,60,7935712602,2296395497
411929172,7254.33,3106.06,10.91,1875.4459,1.8754,0.3751,0,60,7935712602,2296395497
298584892,7083.46,3034.16,17.35,1874.9264,1.8749,0.375,0,57,7935712602,2296395497
416239712,7969.87,3199.35,8.61,1859.257,1.8593,0.3719,0,57,7935712602,2296395497
418988937,7236.38,3077.92,12.04,1855.2506,1.8553,0.3711,0,59,7935712602,2296395497
298510754,6649.36,2718.86,19.82,1853.814,1.8538,0.3708,0,51,7935712602,2296395497
298584894,7045.16,2975.2,16.74,1839.1692,1.8392,0.3678,0,56,7935712602,2296395497
298513376,6528.53,2564.6,12.74,1830.3252,1.8303,0.3661,0,51,7935712602,2296395497
416294572,8100.87,3149.36,15.95,1819.7763,1.8198,0.364,0,57,7935712602,2296395497
416243489,7884.15,3158.62,17.45,1816.8409,1.8168,0.3634,0,57,7935712602,2296395497
12134911232,6081.3,1256.97,12.47,1811.1373,1.8111,0.3622,0,48,7935712602,2296395497
344967481,6111.6,1664.88,11.6,1807.9531,1.808,0.3616,0,48,7935712602,2296395497
416269655,8076.97,3139.87,17.76,1807.7282,1.8077,0.3615,0,60,7935712602,2296395497
15434380,7005.28,2913.79,13.53,1804.0815,1.8041,0.3608,0,55,7935712602,2296395497
344967484,6112.17,1631.61,19.79,1801.7423,1.8017,0.3603,0,48,7935712602,2296395497
298584896,7168.43,2980.97,18.95,1791.1516,1.7912,0.3582,0,60,7935712602,2296395497
10117541313,6570.04,2532.69,17.05,1778.1241,1.7781,0.3556,0,52,7935712602,2296395497
416224607,7793.55,3115.12,18.16,1775.9755,1.776,0.3552,0,58,7935712602,2296395497
298511554,6823.4,2750.81,8.89,1767.4652,1.7675,0.3535,0,52,7935712602,2296395497
4318786921,6954.31,2834.51,18.23,1761.9793,1.762,0.3524,0,56,7935712602,2296395497
298584936,7344.78,3012.12,12.49,1757.2018,1.7572,0.3514,0,60,7935712602,2296395497
392323915,6947.15,2823.19,9.85,1756.2349,1.7562,0.3512,0,54,7935712602,2296395497
416256692,7982.94,3094.03,8.53,1754.6793,1.7547,0.3509,0,59,7935712602,2296395497
5824671919,6960.95,2814.54,16.95,1741.5404,1.7415,0.3483,0,55,7935712602,2296395497
416264089,7703.08,3071.08,18.06,1739.4112,1.7394,0.3479,0,59,7935712602,2296395497
298510752,6740.82,2646.26,11.79,1738.7614,1.7388,0.3478,0,52,7935712602,2296395497
416288983,7927.64,3067.66,19.39,1726.2706,1.7263,0.3453,0,58,7935712602,2296395497
cluster_334623747_334623751,6261.95,1904.81,17.98,1723.0797,1.7231,0.3446,0,48,7935712602,2296395497
416260625,6437.57,2259.15,17.76,1718.2577,1.7183,0.3437,0,55,7935712602,2296395497
298584897,7090.9,2858.42,8.82,1714.4815,1.7145,0.3429,0,56,7935712602,2296395497
298511555,6621.06,2493.52,18.74,1714.0108,1.714,0.3428,0,53,7935712602,2296395497
416184890,6474.87,2307.36,9.94,1713.5321,1.7135,0.3427,0,54,7935712602,2296395497
416299177,6508.87,2351.36,16.18,1711.1385,1.7111,0.3422,0,53,7935712602,2296395497
416272373,6560.65,2416.53,14.78,1709.8053,1.7098,0.342,0,52,7935712602,2296395497
416286375,7612.64,3027.01,17.46,1707.9651,1.708,0.3416,0,60,7935712602,2296395497
392323928,6874.47,2710.25,15.08,1704.3762,1.7044,0.3409,0,53,7935712602,2296395497
421146128,8162.33,3021.49,11.7,1701.5613,1.7016,0.3403,0,60,7935712602,2296395497
334623755,6288.14,1911.7,8.9,1700.6454,1.7006,0.3401,0,48,7935712602,2296395497
416215119,6214.38,1600.8,17.3,1695.9649,1.696,0.3392,0,49,7935712602,2296395497
1514895831,7277.74,2910.88,19.08,1684.4753,1.6845,0.3369,0,59,7935712602,2296395497
416287016,7531.87,2987.35,12.54,1684.1756,1.6842,0.3368,0,60,7935712602,2296395497
416186645,7837.86,3024.65,13.92,1683.6815,1.6837,0.3367,0,59,7935712602,2296395497
345084862,6391.27,2100.92,12.08,1680.4223,1.6804,0.3361,0,49,7935712602,2296395497
cluster_392323913_4318773456_4611981570_6835868990,7036.92,2771.96,9.0,1665.5028,1.6655,0.3331,0,56,7935712602,2296395497
298585000,7451.4,2947.72,14.93,1664.8652,1.6649,0.333,0,59,7935712602,2296395497
290577275,6331.76,1890.52,14.56,1652.4585,1.6525,0.3305,0,48,7935712602,2296395497
416287733,7746.79,2980.39,8.21,1644.8855,1.6449,0.329,0,59,7935712602,2296395497
2160064016,7161.35,2813.07,18.07,1642.0267,1.642,0.3284,0,57,7935712602,2296395497
10129296995,7055.81,2749.62,14.45,1636.6457,1.6366,0.3273,0,57,7935712602,2296395497
416259404,6311.88,1756.35,12.62,1632.0978,1.6321,0.3264,0,50,7935712602,2296395497
416208085,7660.46,2935.56,16.26,1610.2789,1.6103,0.3221,0,59,7935712602,2296395497
9584102242,7101.18,2739.01,12.63,1604.7339,1.6047,0.3209,0,58,7935712602,2296395497
298584984,7199.72,2788.53,9.45,1603.1733,1.6032,0.3206,0,58,7935712602,2296395497
392323912,6957.57,2643.81,18.82,1601.7244,1.6017,0.3203,0,53,7935712602,2296395497
421146126,7991.23,2937.77,15.88,1599.1588,1.5992,0.3198,0,59,7935712602,2296395497
442755846,7536.59,2896.25,11.89,1594.228,1.5942,0.3188,0,59,7935712602,2296395497
cluster_295699948_442755845_8905696885,7382.46,2836.85,17.39,1579.0055,1.579,0.3158,0,58,7935712602,2296395497
416257066,6318.87,1428.36,15.81,1573.9625,1.574,0.3148,0,49,7935712602,2296395497
