edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-1040978938#1,9584102222,442755851,20.47,8.5246,2.4013,1
-1040978939#1,300190245,1507472822,36.91,11.4992,3.2098,1
-1040978941,416217136,9584102224,12.72,11.8515,1.0733,1
-1040978942#1,9584102225,416303252,22.26,13.4633,1.6534,2
-1040978943#1,416303252,9584102226,40.45,9.8716,4.0976,1
-1040978944,9584102226,9584102227,20.73,11.4808,1.8056,1
-1040978945,9584102227,335820953,13.62,10.8338,1.2572,2
-1040978946,9584102228,cluster_15434382_4674699479_4674699484_8893238440_#2more,43.78,10.9948,3.9819,3
-1040978961#1,306013442,335820892,142.42,9.087,15.6729,2
-1040978962#4,335820892,9584102237,53.6,13.1507,4.0758,1
-1040978963#1,12751665809,421138189,69.41,8.3931,8.2699,2
-1040978972#1,6835868989,9584102244,14.09,12.4496,1.1318,1
-1040978973#1,1509407617,9584102245,3.64,13.3608,0.2724,1
-1040978974,9584102246,1703857751,154.7,12.1806,12.7005,1
-1040978975,9556765873,9584102247,12.36,11.5372,1.0713,2
-1040978976,9584102248,9556778321,20.22,9.2958,2.1752,1
-1051419672#3,256993290,13382612922,89.35,10.8236,8.2551,1
-1054111415,298584837,295699952,27.27,11.0485,2.4682,1
-1054111420#1,298584825,421138233,35.35,10.4036,3.3979,1
-1056114120#3,12751376391,cluster_15434382_4674699479_4674699484_8893238440_#2more,49.84,11.7586,4.2386,3
-1056115834#3,412935618,1489841890,315.72,11.8458,26.6526,1
-1056322999#1,309711623,4080014777,66.53,8.355,7.9629,1
-1058012204#0,338450435,9721605084,18.72,11.1003,1.6864,1
-1058012204#1,338450430,338450435,65.47,11.7004,5.5955,1
-1058012204#5,9721605085,338450430,123.94,9.5571,12.9684,1
-106194246#12,306201777,279068742,317.94,9.9198,32.0512,2
-106194246#15,338450577,306201777,137.43,9.3199,14.7458,2
-106194246#16,cluster_292190578_8881861579_8881861591,338450577,76.06,12.558,6.0567,2
-1065984982#2,292190566,295144863,76.05,10.4124,7.3038,2
-1066272893#3,295406626,9791424086,344.67,11.1779,30.835,1
-1071281183#1,298584827,298584825,47.38,11.1958,4.232,1
-1073483403#1,363728132,299045502,117.43,11.3295,10.3649,1
-1073483403#2,443127183,363728132,123.13,8.3957,14.6659,1
-1073483403#4,299045505,443127183,66.21,11.2705,5.8746,1
-1073483447#0,412684299,331969126,73.99,11.0873,6.6734,1
-1073483447#1,443127179,412684299,77.48,9.7598,7.9387,1
-1073483447#2,443127178,443127179,68.11,9.6651,7.047,1
-1073483447#4,331969127,443127178,67.53,12.4011,5.4455,1
-1075196285#2,253114349,13072530262,87.35,10.9547,7.9737,1
-1075196285#3,256993773,253114349,53.69,10.8604,4.9436,1
-1075196285#4,15434359,256993773,21.6,9.1641,2.357,1
-1075196285#6,11154333393,15434359,19.69,11.2001,1.758,1
-1075199410#2,292190555,292190553,177.39,13.1141,13.5267,1
-1075228281,306201589,13329700738,22.48,9.6902,2.3199,1
-1075228283#2,298584894,298584892,60.11,8.4169,7.1416,1
-1075228288#5,418988962,295704980,125.8,9.4852,13.2627,1
-1079306707#3,443127190,338450640,366.9,12.0366,30.482,1
-1082414388#2,299045532,309711627,72.01,12.9425,5.5638,1
-1082414389#2,380063483,299045532,365.37,8.8885,41.1058,1
-1082414407#1,390608925,309711627,60.66,8.6018,7.052,1
-1082414407#3,411929139,390608925,55.69,10.609,5.2493,1
-1082414407#5,1553073708,411929139,71.96,11.924,6.0349,1
-1082414987#2,380060469,380060486,84.74,10.1828,8.3219,1
-1082414987#6,380060187,380060469,60.63,11.9665,5.0667,1
-1082414993,380063483,380060112,68.31,10.5486,6.4758,1
-1082414994#2,380060486,380063483,86.48,10.7125,8.0728,1
-1082557528#1,411929140,295699964,46.84,10.6728,4.3887,1
-1082558012#1,cluster_420326593_420326614,416280816,52.02,8.6034,6.0464,1
-1082558170#0,442755853,299045545,140.6,13.3586,10.525,1
-1082558170#1,1349947413,442755853,82.17,11.5535,7.1121,1
-1082558170#2,442755852,1349947413,37.82,10.1055,3.7425,1
-1083384630#2,1514895831,298584936,105.2,9.3529,11.2478,1
-1084117308#1,416299449,9934577770,382.82,11.8762,32.2342,1
-1084372237#1,9936793088,380060486,55.0,10.2147,5.3844,1
-1086321649#5,256993301,256993302,124.09,12.5854,9.8599,1
-1090387669,298025682,cluster_286306354_340086015,222.42,9.8693,22.5365,1
-1090387673,298025699,298025682,76.03,9.5534,7.9584,1
-1093692645#1,416287016,416286375,75.82,8.6209,8.7949,1
-1093692645#3,298585000,416287016,68.63,8.3517,8.2175,1
-1093692829#1,416286375,416208085,90.84,12.2397,7.4218,1
-1093693909#1,416208085,442755847,80.06,13.4031,5.9733,1
-1093694367#1,416286375,416264089,86.16,10.6541,8.087,1
-1093694368#2,416264089,416224607,86.05,12.6641,6.7948,1
-1097586597,340433834,422347593,114.23,13.0756,8.7361,1
-1097586676#3,309711608,309711609,80.19,9.1822,8.7332,1
-1097586676#7,309711607,309711608,84.98,9.8549,8.6231,1
-1097586676#9,499953663,309711607,77.58,12.571,6.1713,1
-1097586698#1,408435644,408435646,90.65,8.9686,10.1075,1
-1097586834#1,408435646,408435645,246.76,8.7427,28.2248,1
-1105653636,298513376,10117541313,46.62,12.5473,3.7156,1
-1105653637#1,412935618,12912059504,117.9,12.8307,9.1889,1
-1105653637#3,10117541314,412935618,24.85,8.3632,2.9713,1
-1106182514#4,412684305,412684309,286.08,10.0115,28.5753,1
-1106182694#3,363714030,412684305,175.33,10.5255,16.6576,1
-1106182871#0,1546157809,412684310,255.65,13.4375,19.0252,1
-1106182871#2,363709174,1546157809,47.69,9.4261,5.0594,1
-1106182967,363709428,363709174,74.08,8.7358,8.48,1
-1106183021#2,4080014768,4080014767,36.31,11.9835,3.03,1
-1106183021#5,4080014771,4080014768,34.78,11.9862,2.9017,1
-1106183021#7,4080014773,4080014771,43.63,12.5014,3.49,1
-1106183072,7978961180,4080014771,50.34,11.8348,4.2536,1
-1107889671#2,1489841890,392323912,111.2,9.5516,11.642,1
-1107891951#1,418988941,10136635288,69.43,12.0799,5.7476,1
-1107891951#5,418996080,418988941,122.58,9.7393,12.5862,1
-1108254067#0,332419211,332419216,44.5,9.9831,4.4575,1
-1108254067#2,332419193,332419211,85.27,9.0635,9.4081,1
-1108254073,9442600169,418988976,1.96,10.322,0.1899,2
-1109207334#1,363714030,363719039,164.92,11.4333,14.4245,1
-1109207371#2,387553807,387944278,77.63,11.1275,6.9764,1
-1110615406#3,338849150,2105727179,85.72,10.2125,8.3936,1
-1116480694#2,295144589,295144588,82.65,11.7487,7.0348,1
-1116480699#2,295144600,329923257,93.16,11.4972,8.1029,1
-1117505217,442760457,300153147,139.68,12.0742,11.5684,1
-1117506108#3,10220643199,1594214797,140.09,11.5127,12.1683,1
-1117506109#3,418988940,10220643198,92.9,10.9794,8.4613,1
-1126373902#2,1588087912,442755851,259.36,11.5284,22.4974,1
-1130755851,329923312,10538055453,27.71,9.6548,2.8701,1
-1132593872,499953671,295406663,86.03,9.5358,9.0218,1
-1132593873#1,287354804,13330071529,200.54,10.0137,20.0266,1
-1159086379#1,294320272,294320267,103.35,12.1698,8.4923,1
-1159086379#4,294320262,294320272,115.96,13.3747,8.6701,1
-1159086380,13329700701,296266991,30.3,11.0437,2.7437,2
-1159086381#1,294320264,282723632,115.96,10.7971,10.7399,1
-1159086381#2,294320267,294320264,79.85,10.5923,7.5385,1
-1160957649#1,376119159,418996078,118.1,11.6548,10.1331,1
-1160957651#1,412689918,376119159,80.11,8.4213,9.5127,1
-1160957652#2,418996077,412689918,81.86,10.8644,7.5347,1
-1160957652#5,418996076,418996077,81.79,12.8853,6.3476,1
-1160957654#1,cluster_376119854_418996073_8190304826,418996074,84.59,8.8818,9.524,1
-1161581671#2,418988949,418988948,189.44,11.1967,16.9193,1
-1161581671#3,411932204,418988949,93.77,11.302,8.2968,1
-1164299611#2,1594214784,416215978,76.02,11.37,6.686,1
-1166011315,416237495,1667842661,47.13,9.4963,4.963,1
-1177985060#3,329923351,329923312,110.65,10.5546,10.4836,1
-1178811836#1,457749579,457749581,38.18,12.3802,3.084,1
-1188522284#1,340085946,12761537057,46.51,12.748,3.6484,1
-1188522284#3,338450316,340085946,61.44,10.7175,5.7327,1
-1188522284#4,cluster_299045554_299045555_8637330184,338450316,62.41,8.9746,6.9541,1
-1189775602,292190560,3241611539,31.77,10.7655,2.9511,1
-1189775604,292190560,8163580153,48.99,8.8673,5.5248,1
-1189775605,292190560,8163580146,62.43,9.3965,6.644,1
-1189775847#3,298509040,295406697,101.05,13.2481,7.6275,1
-1189776503#4,295699950,298584871,119.76,8.6366,13.8666,1
-1194880848,300186055,421146123,78.26,12.0939,6.471,1
-1196192976#1,297024110,297024112,71.07,8.6196,8.2451,1
-1196929615,8971292136,416211832,98.25,12.5579,7.8238,1
-1196929617#1,416279122,444672672,171.84,9.5203,18.0498,1
-1196929643#3,4313418422,416243573,336.95,11.0245,30.5637,1
-1203315641,300190242,500375328,161.44,10.0397,16.0801,2
-1206482076#2,250197471,250197468,161.43,12.6838,12.7273,1
-1206482077#1,250197376,250197404,144.48,11.1871,12.9149,1
-1208296568#1,338450214,11195990511,22.51,12.7458,1.7661,1
-1209920417#5,340433857,10627514428,109.84,8.9122,12.3246,1
-1210604495#0,283678987,9442789570,0.2,9.5585,0.0209,2
-1210604496#1,411932239,283678987,148.21,12.6922,11.6773,2
-1214582542#3,253114354,253114349,86.76,13.4975,6.4278,1
-1214582587#1,250197371,250197407,55.0,8.3955,6.5511,1
-1214923979#0,420326608,295699979,50.79,9.4926,5.3505,1
-1214923979#2,295699025,420326608,227.34,10.6543,21.3378,1
-1215662200#1,1801260561,302857874,147.4,9.9088,14.8757,1
-1215662201#3,308232155,308232159,83.71,11.4769,7.2938,1
-1215662202#5,339271792,302857870,90.11,9.3227,9.6656,1
-1215662203#4,252828863,252828919,84.87,12.4376,6.8237,1
-1252609259#2,9442405984,21456881,101.21,11.6635,8.6775,3
-1253793166#2,255942741,1592064280,341.72,10.7743,31.7163,1
-1257047395#0,363714039,363719043,125.83,13.2499,9.4967,1
-1257047395#11,299045530,443127177,66.91,12.3911,5.3998,1
-1257047395#3,335820946,363714039,109.97,13.0375,8.4349,1
-1257047395#5,331969122,335820946,108.11,12.7396,8.4861,1
-1257047395#6,331969254,331969122,80.53,9.4422,8.5287,1
-1257047395#7,443127177,331969254,64.55,11.0174,5.8589,1
-1257047423#1,280645744,9936793088,189.48,12.2758,15.4352,1
-1264991141#2,6928676082,6084895932,70.31,11.9428,5.8872,1
-1274741392#0,420326612,411929140,25.77,11.6609,2.21,1
-1274741392#1,420326610,420326612,130.97,8.8291,14.8339,1
-1274756235#2,cluster_1575070783_4612010953_4614302185_6091318473,1575070800,204.66,11.7401,17.4325,1
-1276257988#1,443127185,299045511,71.57,9.6568,7.4114,1
-1277743747#1,7617097874,cluster_1475177974_293956350_8241462469,55.15,10.5754,5.2149,1
-1280784767#1,363719043,443127185,115.42,12.5586,9.1905,1
-1283480506#1,442399964,290577275,100.68,8.7537,11.5014,1
-1283482532#1,338450549,338450546,147.09,11.9743,12.2838,1
-1283482532#2,338450550,338450549,0.2,9.3006,0.0215,1
-1283482533#2,338450546,418988957,84.63,12.8257,6.5985,1
-1283482535#2,295699964,295699025,141.64,12.2419,11.5701,1
-1283812546#1,442399963,298825558,73.35,11.1802,6.5607,1
-1283812546#3,442398939,442399963,125.15,10.4265,12.0031,1
-1283812546#4,344967492,442398939,90.56,8.9843,10.0798,1
-1283812546#5,299276338,344967492,85.46,9.5546,8.9444,1
-1283812548#3,333850662,298825562,108.77,12.0619,9.0176,1
-1284523985#1,390961829,332419680,394.55,10.9736,35.9546,2
-1284524333#2,306013084,306013087,98.19,12.6149,7.7836,1
-1284524333#3,295406720,306013084,187.66,11.8508,15.8352,1
-1284878799#5,255942735,255942725,86.65,12.0502,7.1907,1
-1288540981,408435628,295699007,69.76,13.176,5.2945,1
-1288541714#1,420326597,408435647,109.38,10.4372,10.4798,1
-1291135986#1,9442600128,252828863,2.6,10.4706,0.2483,1
-1291967931#2,256993282,255942735,134.32,8.6481,15.5318,1
-1291967932#2,255942732,256993282,149.3,11.0824,13.4718,1
-1293297060,389902926,11989097530,62.82,12.8643,4.8833,1
-1293297061#1,cluster_287356562_334325617,295144461,54.69,13.4784,4.0576,1
-1294642483#2,421138233,335820951,48.57,10.2186,4.7531,1
-1294795038,4790263183,8192887980,8.8,9.4185,0.9343,1
-1294896911#1,308232164,299045563,85.63,13.2995,6.4386,1
-1294896912#2,308232165,308232164,160.45,9.3877,17.0915,1
-1294902007,309711629,1553073708,99.68,11.4022,8.7422,1
-1299155917#0,331969334,412684310,288.05,13.0787,22.0244,1
-1299155917#1,338450584,331969334,73.36,9.9414,7.3792,1
-1299155918#1,412684310,412684309,72.58,13.3135,5.4516,1
-1299164711#1,287356564,12035072774,93.54,11.0504,8.4649,1
-1299164712#1,12035072774,295406694,77.72,11.1731,6.956,1
-1299164713#2,12035072775,499953671,83.61,12.0643,6.9303,1
-1299177843#5,306201562,287356560,263.96,10.6907,24.6906,1
-1299180792#1,1820676308,412689895,210.56,11.8534,17.7637,1
-1299330491,287354799,418988965,18.28,12.2618,1.4908,1
-1299348105#1,416203321,418995332,51.31,11.1265,4.6115,1
-1299348827#1,517706896,412935618,168.23,8.8603,18.987,1
-1299350814#1,418988948,416294155,96.77,11.3899,8.4961,2
-1300157752#2,442398939,416257066,94.27,8.7779,10.7395,1
-1300305316#4,2276974582,293956368,200.82,13.3253,15.0706,1
-1300310831#1,cluster_2465719590_2465719595_293459038,293459039,60.22,12.6717,4.7523,1
-1300310832#0,293459040,329923424,40.04,10.2835,3.8936,1
-1300310832#3,293459039,293459040,166.92,12.9353,12.9042,1
-1300312431#1,517706745,301490944,146.7,10.9867,13.3525,1
-1300312431#2,cluster_1721795850_517706752,517706745,10.46,12.207,0.8569,1
-1300400868#1,252828921,12044992548,54.57,8.7103,6.265,1
-1301206498,cluster_250197382_338849141_6389831235,250197376,73.82,9.3106,7.9286,1
-1301206499,12052070210,4616498255,28.61,10.4906,2.7272,1
-1301206500#3,250931960,12052070211,24.08,11.7559,2.0483,1
-1301392111#6,411648963,418991455,105.23,13.2026,7.9704,1
-1301392112#1,416235919,331969465,58.75,12.214,4.81,1
-1301392113#10,cluster_280645653_310717282,310717268,226.65,12.1904,18.5926,1
-1301392113#7,310717268,283678987,175.29,10.4224,16.8186,1
-1301392114#2,387553807,299045530,141.74,10.5267,13.4648,1
-1301392114#4,299045532,387553807,67.83,13.0467,5.199,1
-1301392114#5,380059958,299045532,71.13,10.4308,6.8192,1
-1301392114#8,1553074296,380059958,139.87,8.991,15.5567,1
-1301409525#1,cluster_338450314_412689899,12054185208,28.98,9.8202,2.951,1
-1301409526#1,1999205832,cluster_306201556_339271925_339271926_340085904_#1more,105.81,12.1864,8.6826,1
-1303060994#1,cluster_15434372_4612010943_6091318476_6091318477,295406694,99.29,12.7884,7.7641,1
-130351081,13329633894,282813661,34.3,9.6153,3.5672,2
-130351083,294264112,294311865,65.95,12.3231,5.3517,1
-1304343300#5,298584885,298509040,117.44,12.0591,9.7387,1
-1305186235#1,302857870,9442675965,121.48,13.0455,9.312,1
-1305186235#4,293302280,302857870,70.86,8.6583,8.1841,1
-1305659439#1,442755847,416191189,126.23,10.6626,11.8386,1
-1305659451,1475138181,345084898,531.89,10.7028,49.6965,1
-1307367547#1,416214406,443127190,272.39,13.2957,20.4871,1
-1308338677#1,1544266225,298513378,31.95,13.0922,2.4404,3
-1308539774#1,298826279,298826273,73.66,11.2335,6.5572,1
-1310769971#3,369887847,255942727,299.28,13.0477,22.9374,1
-1310769979#4,13319810686,412689860,501.5,9.7147,51.6229,1
-1310963344#1,416277599,442399963,77.88,12.9301,6.0232,1
-1310963344#3,416259404,416277599,81.34,11.5625,7.0348,1
-1310963345#1,442398939,416215119,77.73,11.5442,6.7332,1
-1310963450#0,416279646,299276338,52.11,8.8633,5.8793,1
-1310963450#1,12134911232,416279646,92.5,11.6404,7.9465,1
-1313017952#2,416215978,418988948,219.09,13.3925,16.3592,2
-1313017953#2,416201077,416215978,84.1,11.0659,7.5999,2
-1318607642#14,256993287,256993286,305.13,8.4851,35.9607,1
-1318607642#3,256993285,cluster_256993284_4612010951_4614303589_6091318462,80.83,11.7018,6.9075,1
-1318607642#6,256993283,256993285,132.17,9.0026,14.6813,1
-1318607642#9,256993286,256993283,114.59,10.1189,11.3243,1
-132686423,1703857751,293911983,77.36,13.0524,5.9269,2
-133041330#10,309711627,293911791,213.13,8.399,25.3755,1
-133041330#3,310717268,411648963,86.5,8.5992,10.059,1
-133041330#7,293911791,310717268,145.88,9.599,15.1974,1
-1332930339#2,253262193,253262192,72.21,9.872,7.3146,1
-1333152006#1,335820951,298584837,91.99,12.0133,7.6574,1
-1333384888#1,299045598,339204557,67.65,10.0442,6.7353,1
-1343335885#2,253262191,2713425617,4.06,11.4689,0.354,1
-1343335885#9,253262190,253262191,259.02,11.4677,22.5868,1
-1348013981#2,338450516,418988956,70.55,10.6109,6.6488,1
-1348014030#3,345085235,295144863,135.58,10.5367,12.8674,1
-1348014030#4,345085226,345085235,28.01,10.6195,2.6376,1
-1348014030#6,cluster_295144875_295144877,345085226,28.25,10.3471,2.7302,1
-1348014033#2,517706894,306013455,79.73,8.9795,8.8791,1
-1349462003#1,296266991,296501357,49.63,9.2131,5.3869,1
-1359965487#2,251576076,cluster_251576070_309711638,146.34,13.1682,11.1131,1
-1359965488#1,340085945,302857874,35.31,13.5409,2.6077,1
-1359965488#3,302857875,340085945,34.11,10.8612,3.1406,1
-1359965493#2,280645611,1553072112,81.32,11.5601,7.0345,1
-1359965493#6,13131909139,280645611,88.71,12.8471,6.9051,1
-1360246090#2,1573617448,13301907136,155.01,13.6098,11.3896,1
-1360246092#1,287354804,1575070800,52.73,10.1378,5.2013,1
-1364075122#2,293302282,21456894,97.45,12.8074,7.6089,2
-1369079902,418996072,1544266225,142.81,9.5908,14.8903,2
-137435479#1,1507618123,1507618124,60.49,11.7549,5.1459,1
-1376769307,286311097,2220284425,37.93,9.0462,4.1929,1
-1376889049,344967583,13329574191,135.44,8.7197,15.5326,1
-1377144093#1,cluster_15434382_4674699479_4674699484_8893238440_#2more,12751376331,60.55,13.205,4.5854,2
-1377144100#0,442760425,12751376389,1.15,8.3559,0.1376,1
-1377144100#2,12751376390,442760425,7.3,12.7455,0.5728,1
-1377144102#1,335820892,12751376391,8.52,12.5958,0.6764,2
-1377144105,9584102237,12751665809,32.6,10.0978,3.2284,1
-1378242894#1,12761537057,302857875,27.63,8.9173,3.0985,2
-1378242895#1,12761537059,296018207,38.35,10.2304,3.7486,2
-1378242896#2,12761537058,302857875,86.37,8.777,9.8405,1
-1378242897#1,340433794,12761537059,83.03,11.8995,6.9776,1
-1378442994,299027480,299027477,168.21,10.3001,16.331,1
-1378442995,299027481,299027480,21.99,10.1369,2.1693,1
-1380614380#1,12782278410,114158636,30.19,8.7867,3.4359,3
-1382744704,481695408,12802051734,25.21,9.8703,2.5541,3
-1382907817#1,12803499336,421163789,12.21,9.8184,1.2436,2
-1383914890#1,292443705,12813288166,30.46,8.6259,3.5312,2
-1383914890#4,292190605,292443705,83.27,11.9117,6.9906,2
-1383942272#1,cluster_251576066_2614057273_2614057276_2614057277_#5more,12073327064,105.43,12.7325,8.2804,2
-1384258008#1,12816306815,1837119678,29.75,11.3006,2.6326,2
-1384258009,302464763,12816306815,14.75,10.7446,1.3728,2
-1390241127#2,114197516,302857898,40.92,11.6988,3.4978,1
-1390241127#4,339204563,114197516,160.65,13.1037,12.2599,1
-1390241128#1,299045594,339204563,239.77,9.2303,25.9764,1
-1390241128#2,336984436,299045594,94.98,13.1178,7.2405,1
-1390241128#4,336984463,336984436,124.12,9.2905,13.36,1
-1394907768,12912059504,993665189,2.77,8.4117,0.3293,3
-1396504630,1475151214,418988967,79.45,10.5734,7.5141,1
-140025117#2,418988942,418988943,70.1,10.3789,6.7541,1
-140025117#4,418988939,418988942,56.57,11.9823,4.7211,1
-140025117#6,418988940,418988939,63.71,10.3139,6.1771,1
-140025118#1,421155707,442760457,86.21,9.7204,8.869,1
-140025118#3,416215978,421155707,135.38,13.0201,10.3977,1
-140025119#3,418988932,418988940,281.65,9.8136,28.7001,1
-1413213286,cluster_300707134_300707139,481695373,12.83,12.7856,1.0035,1
-1413416068,292190585,cluster_300707134_300707139,47.1,9.503,4.9563,2
-1414013313#3,12993728887,279068744,110.86,11.5803,9.5732,1
-1414013314#0,345085231,12993728887,26.34,13.0796,2.0138,1
-1414013314#1,295144916,345085231,18.75,8.9402,2.0973,1
